"championship_round","championship_match_id","player_id","player_nickname","player_club_name","player_match_field","player_match_score"
"2014.04","9327","68758","Fernandinho","Atlético-MG","home","2.20"
"2014.04","9327","38231","Diego Tardelli","Atlético-MG","home","4.50"
"2014.04","9327","68690","André","Atlético-MG","home","6.10"
"2014.04","9327","68925","Leonardo Silva","Atlético-MG","home","4.00"
"2014.04","9327","77895","Emerson Conceição","Atlético-MG","home","-0.40"
"2014.04","9327","37654","Rosinei","Atlético-MG","home","0.00"
"2014.04","9327","85027","Carlos","Atlético-MG","home","-1.10"
"2014.04","9327","52950","Victor","Atlético-MG","home","5.00"
"2014.04","9327","69219","Otamendi","Atlético-MG","home","5.00"
"2014.04","9327","38440","Pierre","Atlético-MG","home","1.30"
"2014.04","9327","84861","Alex Silva","Atlético-MG","home","1.40"
"2014.04","9327","51318","Leandro Donizete","Atlético-MG","home","-0.70"
"2014.04","9327","38061","Edcarlos","Atlético-MG","home","-0.70"
"2014.04","9327","81845","Alisson","Cruzeiro","away","-0.50"
"2014.04","9327","81150","Mayke","Cruzeiro","away","3.00"
"2014.04","9327","60834","Luan","Cruzeiro","away","-4.10"
"2014.04","9327","84262","Wallace","Cruzeiro","away","0.90"
"2014.04","9327","80944","Marlone","Cruzeiro","away","-0.50"
"2014.04","9327","62136","Marcelo Oliveira","Cruzeiro","away","1.07"
"2014.04","9327","70759","Martinuccio","Cruzeiro","away","0.50"
"2014.04","9327","50459","Léo","Cruzeiro","away","-2.80"
"2014.04","9327","38573","Nilton","Cruzeiro","away","2.40"
"2014.04","9327","37656","Fábio","Cruzeiro","away","-1.00"
"2014.04","9327","68909","Souza","Cruzeiro","away","0.40"
"2014.04","9327","37794","Tinga","Cruzeiro","away","1.20"
"2014.04","9327","50358","Marcelo Moreno","Cruzeiro","away","7.00"
"2014.04","9327","42145","Egídio","Cruzeiro","away","5.40"
"2014.04","9327","63058","Willian Farias","Cruzeiro","away","-0.10"
"2014.04","9328","60948","Diones","Chapecoense","home","0.90"
"2014.04","9328","37983","Ricardo Conceição","Chapecoense","home","1.80"
"2014.04","9328","79892","Nenén","Chapecoense","home","0.20"
"2014.04","9328","79594","Ednei","Chapecoense","home","0.40"
"2014.04","9328","68946","Neuton","Chapecoense","home","11.30"
"2014.04","9328","79193","Abuda","Chapecoense","home","1.30"
"2014.04","9328","78968","Leandro","Chapecoense","home","3.40"
"2014.04","9328","73481","Gilmar Dal Pozzo","Chapecoense","home","3.69"
"2014.04","9328","62119","Tiago Luis","Chapecoense","home","8.50"
"2014.04","9328","82768","Danilo","Chapecoense","home","5.00"
"2014.04","9328","50361","Rafael Lima","Chapecoense","home","1.60"
"2014.04","9328","82647","Régis","Chapecoense","home","-0.10"
"2014.04","9328","78756","Alemão","Chapecoense","home","-0.30"
"2014.04","9328","51193","Fabinho Alves","Chapecoense","home","2.00"
"2014.04","9328","51168","André Paulino","Chapecoense","home","4.60"
"2014.04","9328","78715","Ramiro","Grêmio","away","-1.30"
"2014.04","9328","62974","Werley","Grêmio","away","3.30"
"2014.04","9328","72491","Bressan","Grêmio","away","3.30"
"2014.04","9328","62137","Enderson Moreira","Grêmio","away","3.88"
"2014.04","9328","78379","Barcos","Grêmio","away","15.90"
"2014.04","9328","36612","Zé Roberto","Grêmio","away","0.50"
"2014.04","9328","86759","Luan","Grêmio","away","-2.00"
"2014.04","9328","86436","Alan Ruiz","Grêmio","away","5.70"
"2014.04","9328","67953","Riveros","Grêmio","away","0.90"
"2014.04","9328","68920","Dudu","Grêmio","away","4.40"
"2014.04","9328","80570","Wendell","Grêmio","away","-0.20"
"2014.04","9328","62086","Pará","Grêmio","away","3.50"
"2014.04","9328","37792","Edinho","Grêmio","away","0.80"
"2014.04","9328","61033","Rodriguinho","Grêmio","away","0.90"
"2014.04","9328","37770","Marcelo Grohe","Grêmio","away","7.00"
"2014.04","9329","60858","Moacir","Coritiba","home","-0.20"
"2014.04","9329","36856","Celso Roth","Coritiba","home","2.46"
"2014.04","9329","38960","Zé Eduardo","Coritiba","home","-1.10"
"2014.04","9329","50462","Leandro Almeida","Coritiba","home","-2.60"
"2014.04","9329","70055","Geraldo","Coritiba","home","0.60"
"2014.04","9329","36522","Alex","Coritiba","home","9.20"
"2014.04","9329","69782","Dener Assunção","Coritiba","home","0.30"
"2014.04","9329","50446","Chico","Coritiba","home","4.20"
"2014.04","9329","62121","Vanderlei","Coritiba","home","1.00"
"2014.04","9329","42490","Jajá","Coritiba","home","8.90"
"2014.04","9329","73465","Luccas Claro","Coritiba","home","1.40"
"2014.04","9329","78965","Roni","Coritiba","home","1.70"
"2014.04","9329","63194","Carlinhos","Coritiba","home","-3.00"
"2014.04","9329","80374","Norberto","Coritiba","home","0.70"
"2014.04","9329","71093","Baraka","Coritiba","home","6.00"
"2014.04","9329","71042","Augusto","Sport","away","0.10"
"2014.04","9329","84382","Danilo","Sport","away","5.00"
"2014.04","9329","68834","Rithely","Sport","away","9.40"
"2014.04","9329","87211","Eduardo Baptista","Sport","away","4.39"
"2014.04","9329","78445","Renê","Sport","away","4.20"
"2014.04","9329","60825","Felipe Azevedo","Sport","away","0.50"
"2014.04","9329","60822","Renan Oliveira","Sport","away","1.90"
"2014.04","9329","37848","Leonardo","Sport","away","3.00"
"2014.04","9329","72039","Ferron","Sport","away","6.10"
"2014.04","9329","38579","Rodrigo Mancha","Sport","away","3.40"
"2014.04","9329","38100","Durval","Sport","away","6.90"
"2014.04","9329","42118","Neto Baiano","Sport","away","1.50"
"2014.04","9329","41218","Magrão","Sport","away","3.50"
"2014.04","9329","60969","Patric","Sport","away","2.80"
"2014.04","9330","68872","Marcelo Lomba","Bahia","home","1.00"
"2014.04","9330","87213","Pará","Bahia","home","4.80"
"2014.04","9330","68773","Henrique","Bahia","home","0.90"
"2014.04","9330","81031","Marquinhos Santos","Bahia","home","1.24"
"2014.04","9330","50532","Maxi Biancucchi","Bahia","home","1.60"
"2014.04","9330","84099","Anderson Talisca","Bahia","home","2.90"
"2014.04","9330","68723","Demerson","Bahia","home","1.70"
"2014.04","9330","73530","Wilson Pittoni","Bahia","home","1.90"
"2014.04","9330","53472","Fahel","Bahia","home","1.90"
"2014.04","9330","50353","Titi","Bahia","home","2.00"
"2014.04","9330","82502","Rafinha","Bahia","home","2.20"
"2014.04","9330","69186","Branquinho","Bahia","home","1.40"
"2014.04","9330","73359","Roniery","Bahia","home","-1.90"
"2014.04","9330","63003","Uelliton","Bahia","home","-6.80"
"2014.04","9330","84679","Emanuel Biancucchi","Bahia","home","0.00"
"2014.04","9330","37762","Souza","Vitória","away","1.40"
"2014.04","9330","69006","Dão","Vitória","away","-1.00"
"2014.04","9330","74017","Josa","Vitória","away","-1.10"
"2014.04","9330","74014","Alemão","Vitória","away","0.70"
"2014.04","9330","37705","Juan","Vitória","away","6.60"
"2014.04","9330","72334","Ayrton","Vitória","away","2.10"
"2014.04","9330","39230","Neto Coruja","Vitória","away","-3.60"
"2014.04","9330","50284","Wilson","Vitória","away","4.50"
"2014.04","9330","86859","José Welison","Vitória","away","3.50"
"2014.04","9330","60788","Marquinhos","Vitória","away","9.50"
"2014.04","9330","37818","Hugo","Vitória","away","2.10"
"2014.04","9330","80573","Luiz Gustavo","Vitória","away","0.30"
"2014.04","9330","71581","Léo Costa","Vitória","away","0.70"
"2014.04","9330","68883","Caio","Vitória","away","6.60"
"2014.04","9331","78605","Gabriel","Botafogo","home","0.30"
"2014.04","9331","39850","Vagner Mancini","Botafogo","home","9.89"
"2014.04","9331","68744","Emerson","Botafogo","home","22.70"
"2014.04","9331","62127","Wallyson","Botafogo","home","6.90"
"2014.04","9331","37663","Julio Cesar","Botafogo","home","5.00"
"2014.04","9331","38523","Edílson","Botafogo","home","19.10"
"2014.04","9331","50362","Lucas","Botafogo","home","3.20"
"2014.04","9331","85629","Daniel","Botafogo","home","31.90"
"2014.04","9331","37795","Jorge Wagner","Botafogo","home","0.70"
"2014.04","9331","69232","Bolatti","Botafogo","home","5.90"
"2014.04","9331","78946","Dória","Botafogo","home","1.00"
"2014.04","9331","38109","Jefferson","Botafogo","home","4.70"
"2014.04","9331","37621","Junior Cesar","Botafogo","home","6.70"
"2014.04","9331","37789","Bolívar","Botafogo","home","1.90"
"2014.04","9331","74065","Zeballos","Botafogo","home","-1.20"
"2014.04","9331","84545","Romulo","Criciúma","away","1.80"
"2014.04","9331","37767","Galatto","Criciúma","away","-12.00"
"2014.04","9331","38425","Fábio Ferreira","Criciúma","away","-3.10"
"2014.04","9331","72742","Wagner Lopes","Criciúma","away","-0.85"
"2014.04","9331","50908","Wellington Bruno","Criciúma","away","-1.10"
"2014.04","9331","68987","João Vitor","Criciúma","away","0.00"
"2014.04","9331","38362","Rodrigo Silva","Criciúma","away","0.40"
"2014.04","9331","50645","Eduardo","Criciúma","away","-1.50"
"2014.04","9331","72079","Bruno Cortez","Criciúma","away","0.20"
"2014.04","9331","83614","Bruno Lopes","Criciúma","away","-3.30"
"2014.04","9331","50454","Serginho","Criciúma","away","0.70"
"2014.04","9331","71799","Silvinho","Criciúma","away","3.10"
"2014.04","9331","68908","Gualberto","Criciúma","away","1.90"
"2014.04","9331","78936","Rodrigo Souza","Criciúma","away","3.60"
"2014.04","9331","68892","Everton","Criciúma","away","0.00"
"2014.05","9502","38425","Fábio Ferreira","Criciúma","home","6.90"
"2014.05","9502","50454","Serginho","Criciúma","home","0.60"
"2014.05","9502","68908","Gualberto","Criciúma","home","5.00"
"2014.05","9502","72079","Bruno Cortez","Criciúma","home","7.10"
"2014.05","9502","71799","Silvinho","Criciúma","home","-0.50"
"2014.05","9502","37826","Paulo Baier","Criciúma","home","1.30"
"2014.05","9502","78936","Rodrigo Souza","Criciúma","home","1.10"
"2014.05","9502","83614","Bruno Lopes","Criciúma","home","0.00"
"2014.05","9502","68987","João Vitor","Criciúma","home","4.80"
"2014.05","9502","37767","Galatto","Criciúma","home","11.00"
"2014.05","9502","68746","Sergio Escudero","Criciúma","home","6.20"
"2014.05","9502","80318","Ezequiel","Criciúma","home","4.20"
"2014.05","9502","61149","Lucca","Criciúma","home","0.00"
"2014.05","9502","72742","Wagner Lopes","Criciúma","home","4.32"
"2014.05","9502","50645","Eduardo","Criciúma","home","-0.20"
"2014.05","9502","37655","Rafael Moura","Internacional","away","-1.30"
"2014.05","9502","54424","Willians","Internacional","away","-1.30"
"2014.05","9502","62129","Wellington","Internacional","away","0.00"
"2014.05","9502","38279","Wellington Paulista","Internacional","away","1.20"
"2014.05","9502","80585","Otávio","Internacional","away","1.60"
"2014.05","9502","38219","Alex","Internacional","away","-0.40"
"2014.05","9502","40006","Abel Braga","Internacional","away","3.07"
"2014.05","9502","62023","D'Alessandro","Internacional","away","1.20"
"2014.05","9502","85882","Diogo","Internacional","away","9.30"
"2014.05","9502","36540","Juan","Internacional","away","1.20"
"2014.05","9502","49674","Fabrício","Internacional","away","7.80"
"2014.05","9502","85423","Valdivia","Internacional","away","1.00"
"2014.05","9502","68685","Alan Patrick","Internacional","away","3.10"
"2014.05","9502","49651","Ernando","Internacional","away","5.40"
"2014.05","9502","36443","Dida","Internacional","away","5.00"
"2014.05","9503","38431","Diego Cavalieri","Fluminense","away","-2.30"
"2014.05","9503","42499","Bruno","Fluminense","away","2.10"
"2014.05","9503","60752","Cristóvão Borges","Fluminense","away","0.44"
"2014.05","9503","68887","Gum","Fluminense","away","1.20"
"2014.05","9503","37627","Diguinho","Fluminense","away","6.40"
"2014.05","9503","80949","Biro Biro","Fluminense","away","0.00"
"2014.05","9503","50348","Conca","Fluminense","away","2.00"
"2014.05","9503","74059","Elivelton","Fluminense","away","-3.70"
"2014.05","9503","37798","Rafael Sobis","Fluminense","away","4.10"
"2014.05","9503","62128","Walter","Fluminense","away","-1.40"
"2014.05","9503","62047","Jean","Fluminense","away","1.90"
"2014.05","9503","68711","Chiquinho","Fluminense","away","-0.90"
"2014.05","9503","38162","Fred","Fluminense","away","-5.30"
"2014.05","9503","38451","Carlinhos","Fluminense","away","-0.10"
"2014.05","9503","37674","Wagner","Fluminense","away","0.80"
"2014.05","9503","68920","Dudu","Grêmio","home","0.10"
"2014.05","9503","62974","Werley","Grêmio","home","10.50"
"2014.05","9503","84530","Maxi Rodríguez","Grêmio","home","2.60"
"2014.05","9503","62137","Enderson Moreira","Grêmio","home","4.36"
"2014.05","9503","86748","Breno","Grêmio","home","5.20"
"2014.05","9503","86436","Alan Ruiz","Grêmio","home","1.50"
"2014.05","9503","37770","Marcelo Grohe","Grêmio","home","15.00"
"2014.05","9503","78715","Ramiro","Grêmio","home","-1.20"
"2014.05","9503","62086","Pará","Grêmio","home","6.90"
"2014.05","9503","78379","Barcos","Grêmio","home","-1.00"
"2014.05","9503","36612","Zé Roberto","Grêmio","home","0.00"
"2014.05","9503","82703","Matheus Biteco","Grêmio","home","0.00"
"2014.05","9503","61033","Rodriguinho","Grêmio","home","5.80"
"2014.05","9503","72491","Bressan","Grêmio","home","4.20"
"2014.05","9503","67953","Riveros","Grêmio","home","-1.60"
"2014.05","9504","37673","Alecsandro","Flamengo","home","-2.40"
"2014.05","9504","37958","Felipe","Flamengo","home","4.40"
"2014.05","9504","81121","Mugni","Flamengo","home","3.90"
"2014.05","9504","37917","Elano","Flamengo","home","-1.90"
"2014.05","9504","74060","Luiz Antonio","Flamengo","home","9.30"
"2014.05","9504","84318","Samir","Flamengo","home","1.10"
"2014.05","9504","38311","Márcio Araújo","Flamengo","home","3.50"
"2014.05","9504","37246","Ney Franco","Flamengo","home","2.57"
"2014.05","9504","50301","Everton","Flamengo","home","5.40"
"2014.05","9504","68958","Wallace","Flamengo","home","6.30"
"2014.05","9504","78578","Paulinho","Flamengo","home","-1.60"
"2014.05","9504","38184","André Santos","Flamengo","home","1.80"
"2014.05","9504","37701","Léo Moura","Flamengo","home","-2.80"
"2014.05","9504","70929","Negueba","Flamengo","home","0.00"
"2014.05","9504","72386","Hernane","Flamengo","home","1.30"
"2014.05","9504","60803","Souza","São Paulo","away","-0.10"
"2014.05","9504","62977","Paulo Henrique Ganso","São Paulo","away","18.80"
"2014.05","9504","84554","Lucão","São Paulo","away","7.50"
"2014.05","9504","86841","Boschilia","São Paulo","away","0.00"
"2014.05","9504","37919","Luis Fabiano","São Paulo","away","4.30"
"2014.05","9504","42222","Osvaldo","São Paulo","away","5.20"
"2014.05","9504","68817","Paulo Miranda","São Paulo","away","6.30"
"2014.05","9504","78850","Reinaldo","São Paulo","away","3.30"
"2014.05","9504","50324","Hudson","São Paulo","away","0.00"
"2014.05","9504","38196","Maicon","São Paulo","away","2.60"
"2014.05","9504","36934","Muricy Ramalho","São Paulo","away","6.34"
"2014.05","9504","38194","Antônio Carlos","São Paulo","away","7.30"
"2014.05","9504","78241","Pabón","São Paulo","away","0.00"
"2014.05","9504","49675","Alexandre Pato","São Paulo","away","0.70"
"2014.05","9504","38055","Rogério Ceni","São Paulo","away","13.80"
"2014.05","9506","72376","Cléber","Corinthians","home","-1.00"
"2014.05","9506","77738","Romarinho","Corinthians","home","-1.00"
"2014.05","9506","38398","Renato Augusto","Corinthians","home","0.20"
"2014.05","9506","42234","Cássio","Corinthians","home","1.00"
"2014.05","9506","75295","Paolo Guerrero","Corinthians","home","4.60"
"2014.05","9506","38315","Jadson","Corinthians","home","-0.90"
"2014.05","9506","37281","Mano Menezes","Corinthians","home","0.48"
"2014.05","9506","52190","Ralf","Corinthians","home","0.40"
"2014.05","9506","71636","Guilherme","Corinthians","home","-0.70"
"2014.05","9506","38229","Fábio Santos","Corinthians","home","-1.00"
"2014.05","9506","83471","Paulinho","Corinthians","home","0.50"
"2014.05","9506","38067","Danilo","Corinthians","home","-0.10"
"2014.05","9506","80287","Luciano","Corinthians","home","3.10"
"2014.05","9506","68923","Gil","Corinthians","home","0.00"
"2014.05","9506","42500","Fagner","Corinthians","home","0.20"
"2014.05","9506","81950","Jefferson","Figueirense","away","-0.40"
"2014.05","9506","77529","Leandro Silva","Figueirense","away","1.30"
"2014.05","9506","38394","Thiago Heleno","Figueirense","away","3.60"
"2014.05","9506","69141","Ricardo Bueno","Figueirense","away","-0.70"
"2014.05","9506","72018","Tiago Volpi","Figueirense","away","7.10"
"2014.05","9506","69047","Paulo Roberto","Figueirense","away","-3.30"
"2014.05","9506","78967","Dudu","Figueirense","away","0.50"
"2014.05","9506","83688","Luan","Figueirense","away","0.60"
"2014.05","9506","50326","Éverton Santos","Figueirense","away","2.20"
"2014.05","9506","86419","Jonathan","Figueirense","away","0.00"
"2014.05","9506","37245","Guto Ferreira","Figueirense","away","2.76"
"2014.05","9506","80553","Guilherme Lazaroni","Figueirense","away","6.10"
"2014.05","9506","38630","Rivaldo","Figueirense","away","-1.10"
"2014.05","9506","68938","Giovanni Augusto","Figueirense","away","7.40"
"2014.05","9506","38515","Marquinhos","Figueirense","away","7.10"
"2014.05","9507","63194","Carlinhos","Coritiba","away","9.30"
"2014.05","9507","70055","Geraldo","Coritiba","away","-0.60"
"2014.05","9507","50462","Leandro Almeida","Coritiba","away","1.50"
"2014.05","9507","70046","Victor Ferraz","Coritiba","away","4.60"
"2014.05","9507","42490","Jajá","Coritiba","away","2.00"
"2014.05","9507","50446","Chico","Coritiba","away","2.20"
"2014.05","9507","62121","Vanderlei","Coritiba","away","-3.00"
"2014.05","9507","73511","Dudu Figueiredo","Coritiba","away","0.10"
"2014.05","9507","38960","Zé Eduardo","Coritiba","away","0.20"
"2014.05","9507","80374","Norberto","Coritiba","away","8.90"
"2014.05","9507","36856","Celso Roth","Coritiba","away","3.34"
"2014.05","9507","71093","Baraka","Coritiba","away","4.00"
"2014.05","9507","73465","Luccas Claro","Coritiba","away","-1.20"
"2014.05","9507","50880","Keirrison","Coritiba","away","0.00"
"2014.05","9507","36522","Alex","Coritiba","away","8.70"
"2014.05","9507","68909","Souza","Cruzeiro","home","-0.30"
"2014.05","9507","37656","Fábio","Cruzeiro","home","-4.00"
"2014.05","9507","37941","Borges","Cruzeiro","home","8.90"
"2014.05","9507","81150","Mayke","Cruzeiro","home","0.00"
"2014.05","9507","42145","Egídio","Cruzeiro","home","13.50"
"2014.05","9507","62136","Marcelo Oliveira","Cruzeiro","home","5.19"
"2014.05","9507","37613","Dagoberto","Cruzeiro","home","-1.50"
"2014.05","9507","42116","Willian","Cruzeiro","home","5.00"
"2014.05","9507","68833","Ricardo Goulart","Cruzeiro","home","20.00"
"2014.05","9507","37790","Ceará","Cruzeiro","home","1.10"
"2014.05","9507","51772","Éverton Ribeiro","Cruzeiro","home","2.60"
"2014.05","9507","51705","Bruno Rodrigo","Cruzeiro","home","-0.80"
"2014.05","9507","38573","Nilton","Cruzeiro","home","3.60"
"2014.05","9507","37694","Henrique","Cruzeiro","home","3.00"
"2014.05","9507","60819","Dedé","Cruzeiro","home","6.00"
"2014.05","9508","77895","Emerson Conceição","Atlético-MG","away","-0.80"
"2014.05","9508","79947","Marion","Atlético-MG","away","11.60"
"2014.05","9508","84861","Alex Silva","Atlético-MG","away","7.10"
"2014.05","9508","69240","Dátolo","Atlético-MG","away","1.20"
"2014.05","9508","69219","Otamendi","Atlético-MG","away","0.10"
"2014.05","9508","37654","Rosinei","Atlético-MG","away","0.10"
"2014.05","9508","78994","Eduardo","Atlético-MG","away","-0.60"
"2014.05","9508","52950","Victor","Atlético-MG","away","4.70"
"2014.05","9508","40025","Levir Culpi","Atlético-MG","away","3.97"
"2014.05","9508","68758","Fernandinho","Atlético-MG","away","0.50"
"2014.05","9508","51318","Leandro Donizete","Atlético-MG","away","2.00"
"2014.05","9508","68690","André","Atlético-MG","away","18.80"
"2014.05","9508","68925","Leonardo Silva","Atlético-MG","away","-3.20"
"2014.05","9508","38440","Pierre","Atlético-MG","away","-0.40"
"2014.05","9508","85027","Carlos","Atlético-MG","away","2.60"
"2014.05","9508","87192","Zeca","Santos","home","-0.30"
"2014.05","9508","73962","Bruno Peres","Santos","home","2.80"
"2014.05","9508","80583","Lucas Lima","Santos","home","0.90"
"2014.05","9508","69008","Neto","Santos","home","2.40"
"2014.05","9508","73896","Geuvânio","Santos","home","0.70"
"2014.05","9508","50317","David Braz","Santos","home","-0.30"
"2014.05","9508","36940","Oswaldo De Oliveira","Santos","home","2.57"
"2014.05","9508","37718","Arouca","Santos","home","3.60"
"2014.05","9508","83257","Gabriel","Santos","home","1.50"
"2014.05","9508","68929","Thiago Ribeiro","Santos","home","-0.70"
"2014.05","9508","78235","Leandrinho","Santos","home","1.70"
"2014.05","9508","37688","Cícero","Santos","home","11.40"
"2014.05","9508","70132","Alan Santos","Santos","home","4.00"
"2014.05","9508","37984","Aranha","Santos","home","-1.30"
"2014.05","9508","77967","Mena","Santos","home","1.90"
"2014.05","9510","84863","Alberto Valentim","Palmeiras","away","4.52"
"2014.05","9510","63119","Juninho","Palmeiras","away","4.70"
"2014.05","9510","72167","Mazinho","Palmeiras","away","0.00"
"2014.05","9510","81905","Henrique","Palmeiras","away","-1.10"
"2014.05","9510","68907","Wellington","Palmeiras","away","7.50"
"2014.05","9510","50421","Wesley","Palmeiras","away","0.20"
"2014.05","9510","50328","Marcelo Oliveira","Palmeiras","away","0.10"
"2014.05","9510","41519","Lúcio","Palmeiras","away","8.30"
"2014.05","9510","86410","Victor Luis","Palmeiras","away","4.20"
"2014.05","9510","80576","Renato","Palmeiras","away","-1.30"
"2014.05","9510","51495","Tiago Alves","Palmeiras","away","5.00"
"2014.05","9510","68954","Marquinhos Gabriel","Palmeiras","away","7.70"
"2014.05","9510","70951","Fabio","Palmeiras","away","14.00"
"2014.05","9510","77994","Mendieta","Palmeiras","away","-0.90"
"2014.05","9510","50666","Diogo","Palmeiras","away","1.30"
"2014.05","9510","88617","Carlos Amadeu","Vitória","home","1.04"
"2014.05","9510","60788","Marquinhos","Vitória","home","2.50"
"2014.05","9510","86859","José Welison","Vitória","home","-3.00"
"2014.05","9510","79553","Mansur","Vitória","home","2.90"
"2014.05","9510","86792","Mauri","Vitória","home","-0.60"
"2014.05","9510","68883","Caio","Vitória","home","1.40"
"2014.05","9510","80774","Alan Pinheiro","Vitória","home","0.70"
"2014.05","9510","74014","Alemão","Vitória","home","3.60"
"2014.05","9510","68808","Nino Paraíba","Vitória","home","1.60"
"2014.05","9510","71581","Léo Costa","Vitória","home","0.70"
"2014.05","9510","39230","Neto Coruja","Vitória","home","2.70"
"2014.05","9510","37705","Juan","Vitória","home","0.00"
"2014.05","9510","50284","Wilson","Vitória","home","-2.60"
"2014.05","9510","70928","William Henrique","Vitória","home","0.90"
"2014.05","9510","85067","Matheus Salustiano","Vitória","home","0.60"
"2014.05","9511","72023","Sueliton","Atlético-PR","home","1.20"
"2014.05","9511","69022","Marcelo","Atlético-PR","home","-3.10"
"2014.05","9511","71778","Bady","Atlético-PR","home","0.00"
"2014.05","9511","69018","Deivid","Atlético-PR","home","5.70"
"2014.05","9511","83528","Léo Pereira","Atlético-PR","home","0.30"
"2014.05","9511","71631","Weverton","Atlético-PR","home","4.00"
"2014.05","9511","86409","Lucas Olaza","Atlético-PR","home","1.00"
"2014.05","9511","83266","Marcos Guilherme","Atlético-PR","home","-2.40"
"2014.05","9511","71113","Felipe","Atlético-PR","home","6.20"
"2014.05","9511","50292","Paulinho Dias","Atlético-PR","home","2.70"
"2014.05","9511","86264","Natanael","Atlético-PR","home","1.10"
"2014.05","9511","73446","Éderson","Atlético-PR","home","2.50"
"2014.05","9511","82657","Miguel Ángel Portuga","Atlético-PR","home","3.05"
"2014.05","9511","80281","Cleberson","Atlético-PR","home","12.10"
"2014.05","9511","82469","Douglas Coutinho","Atlético-PR","home","2.20"
"2014.05","9511","37983","Ricardo Conceição","Chapecoense","away","0.20"
"2014.05","9511","79887","Fabiano","Chapecoense","away","3.50"
"2014.05","9511","79193","Abuda","Chapecoense","away","3.80"
"2014.05","9511","54189","Tiago Saletti","Chapecoense","away","-0.50"
"2014.05","9511","78756","Alemão","Chapecoense","away","-0.80"
"2014.05","9511","62119","Tiago Luis","Chapecoense","away","7.80"
"2014.05","9511","86334","Roni","Chapecoense","away","-0.30"
"2014.05","9511","73481","Gilmar Dal Pozzo","Chapecoense","away","1.75"
"2014.05","9511","80324","Jaílton","Chapecoense","away","1.60"
"2014.05","9511","82768","Danilo","Chapecoense","away","7.70"
"2014.05","9511","51193","Fabinho Alves","Chapecoense","away","0.20"
"2014.05","9511","68698","Bruno Silva","Chapecoense","away","-2.00"
"2014.05","9511","51168","André Paulino","Chapecoense","away","-1.70"
"2014.05","9511","82525","Rodrigo Biro","Chapecoense","away","0.30"
"2014.05","9511","80171","Dedé","Chapecoense","away","-0.50"
"2014.06","9632","63194","Carlinhos","Coritiba","home","3.30"
"2014.06","9632","63005","Welinton","Coritiba","home","2.00"
"2014.06","9632","71093","Baraka","Coritiba","home","-1.70"
"2014.06","9632","78965","Roni","Coritiba","home","1.10"
"2014.06","9632","50880","Keirrison","Coritiba","home","0.20"
"2014.06","9632","80374","Norberto","Coritiba","home","-0.60"
"2014.06","9632","50462","Leandro Almeida","Coritiba","home","2.50"
"2014.06","9632","36856","Celso Roth","Coritiba","home","2.00"
"2014.06","9632","50446","Chico","Coritiba","home","1.40"
"2014.06","9632","62121","Vanderlei","Coritiba","home","1.00"
"2014.06","9632","70055","Geraldo","Coritiba","home","0.50"
"2014.06","9632","70046","Victor Ferraz","Coritiba","home","1.30"
"2014.06","9632","38960","Zé Eduardo","Coritiba","home","1.20"
"2014.06","9632","36522","Alex","Coritiba","home","6.10"
"2014.06","9632","42490","Jajá","Coritiba","home","3.70"
"2014.06","9632","85882","Diogo","Internacional","away","-0.50"
"2014.06","9632","38219","Alex","Internacional","away","0.90"
"2014.06","9632","85423","Valdivia","Internacional","away","5.10"
"2014.06","9632","82613","Alan","Internacional","away","0.00"
"2014.06","9632","38074","Ygor","Internacional","away","0.50"
"2014.06","9632","62129","Wellington","Internacional","away","0.80"
"2014.06","9632","40006","Abel Braga","Internacional","away","1.77"
"2014.06","9632","49674","Fabrício","Internacional","away","-2.50"
"2014.06","9632","81091","Jair","Internacional","away","0.90"
"2014.06","9632","36728","Índio","Internacional","away","-2.10"
"2014.06","9632","49651","Ernando","Internacional","away","0.90"
"2014.06","9632","68685","Alan Patrick","Internacional","away","5.00"
"2014.06","9632","80585","Otávio","Internacional","away","3.20"
"2014.06","9632","36443","Dida","Internacional","away","1.20"
"2014.06","9632","38279","Wellington Paulista","Internacional","away","6.10"
"2014.06","9633","50348","Conca","Fluminense","home","5.20"
"2014.06","9633","37627","Diguinho","Fluminense","home","2.60"
"2014.06","9633","37798","Rafael Sobis","Fluminense","home","7.00"
"2014.06","9633","80538","Marlon","Fluminense","home","0.60"
"2014.06","9633","38451","Carlinhos","Fluminense","home","6.10"
"2014.06","9633","74059","Elivelton","Fluminense","home","-1.40"
"2014.06","9633","84791","Kenedy","Fluminense","home","0.00"
"2014.06","9633","68711","Chiquinho","Fluminense","home","0.00"
"2014.06","9633","62128","Walter","Fluminense","home","12.90"
"2014.06","9633","60752","Cristóvão Borges","Fluminense","home","4.41"
"2014.06","9633","71892","Wellington Silva","Fluminense","home","3.20"
"2014.06","9633","37674","Wagner","Fluminense","home","14.90"
"2014.06","9633","68887","Gum","Fluminense","home","-0.80"
"2014.06","9633","62047","Jean","Fluminense","home","0.10"
"2014.06","9633","42330","Felipe Garcia","Fluminense","home","-1.90"
"2014.06","9633","68817","Paulo Miranda","São Paulo","away","-3.90"
"2014.06","9633","38196","Maicon","São Paulo","away","0.20"
"2014.06","9633","42222","Osvaldo","São Paulo","away","4.60"
"2014.06","9633","62977","Paulo Henrique Ganso","São Paulo","away","1.30"
"2014.06","9633","38194","Antônio Carlos","São Paulo","away","0.40"
"2014.06","9633","50324","Hudson","São Paulo","away","0.00"
